uniqueCell_ID,POINT_X,POINT_Y,country,countryGID,GID_1,province,lcc2000,lcc2005,lcc2008,lcc2011,lcc2014,suitability,treecover,acc_min,urban
206,100.951719123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000897836696822196,57.1193008422852,246.338928222656,0
207,100.953899123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000945691193919629,57.7245559692383,239.629043579102,0
208,100.956079123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000928927038330585,41.9808883666992,237.083511352539,0
209,100.977879123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00105008448008448,37.9956321716309,162.244735717773,0
210,100.980059123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00104560668114573,56.4532661437988,154.840896606445,0
211,100.982239123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00100359146017581,76.9077682495117,147.855850219727,0
212,100.984419123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000961576297413558,77.8653259277344,140.870803833008,0
213,100.986599123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000919561076443642,68.9395599365234,133.8857421875,0
214,100.988779123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000948775152210146,71.0939331054688,124.421249389648,0
215,100.990959123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00102815544232726,77.0744018554688,113.551818847656,0
216,100.993139123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00110753590706736,65.3731307983399,102.682395935059,0
217,100.995319123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00118691625539213,44.1347999572754,91.8129653930664,0
218,100.997499123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00123970292042941,67.5108108520508,85.2601470947266,0
219,100.999679123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00128428044263273,44.311279296875,79.682746887207,0
220,101.004039123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00137343537062407,19.0204277038574,68.5279388427734,0
221,101.014939123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00140940141864121,9.70423412322998,28.6283378601074,0
222,101.017119123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00140894623473287,11.2586297988892,24.534460067749,0
223,101.019299123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00140849116723984,6.90423059463501,20.4405841827393,0
224,101.021479123,22.576716619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.0014219427248463,12.3731060028076,17.4274883270264,0
225,101.023659123,22.576716619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00146843236871064,9.3442440032959,16.4411125183105,0
226,101.025839123,22.576716619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00151492212899029,3.15869736671448,15.4547367095947,0
227,101.028019123,22.576716619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00156141188926995,0.106880351901054,14.4683618545532,0
228,101.030199123,22.576716619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00156480458099395,0.00834799557924271,15.5029020309448,0
229,101.032379123,22.576716619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00152029632590711,2.84987854957581,18.3646545410156,0
230,101.034559123,22.576716619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00147578807082027,14.6038646697998,21.2264041900635,0
231,101.036739123,22.576716619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00143127981573343,25.6840419769287,24.08815574646,0
232,101.038919123,22.576716619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00136478606145829,10.3547220230103,29.2491989135742,0
233,101.041099123,22.576716619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00128650455735624,6.61126899719238,35.3837776184082,0
234,101.043279123,22.576716619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00120822305325419,14.220892906189,41.5183563232422,0
235,101.045459123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00112994154915214,46.6245574951172,47.6529312133789,0
236,101.047639123,22.576716619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00110377848614007,68.0128860473633,57.2652091979981,0
237,101.413879123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00178147223778069,5.70127773284912,175.404907226563,0
238,101.418239123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00177382200490683,29.6817016601563,168.8955078125,0
239,101.420419123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00176999694667757,42.1967010498047,165.640808105469,0
240,101.422599123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00164677354041487,53.2929611206055,153.629531860352,0
241,101.424779123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00149554223753512,57.763069152832,140.212051391602,0
242,101.426959123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00134431105107069,53.9262504577637,126.794570922852,0
243,101.429139123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00119307974819094,54.3049812316895,113.384643554688,0
244,101.431319123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00134453026112169,48.0392723083496,100.16081237793,0
245,101.433499123,22.576716619,China,CHN,CHN.30_1,"",16,16,16,16,16,0.00149985402822495,29.1803455352783,86.9369812011719,0
246,101.435679123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0016551777953282,13.6684503555298,73.7131500244141,0
247,101.437859123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00179159606341273,17.0819911956787,62.1636657714844,0
248,101.440039123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00183215679135174,29.4631233215332,56.6779899597168,0
249,101.442219123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00187271763570607,48.7095031738281,51.192310333252,0
250,101.444399123,22.576716619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00191327836364508,54.0252304077148,45.7066345214844,0
251,101.446579123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00193160050548613,16.7842845916748,41.7236633300781,0
252,101.448759123,22.576716619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00190715573262423,6.33637475967407,40.0544128417969,0
253,100.770779123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00104342156555504,67.8610458374024,241.652725219727,0
254,100.772959123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0010494381422177,66.777587890625,249.658401489258,0
255,100.775139123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00105448078829795,41.0998687744141,257.664093017578,0
256,100.777319123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00105952343437821,57.2089920043945,265.669769287109,0
257,100.779499123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00105759722646326,75.8039016723633,273.455352783203,0
258,100.781679123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00101694313343614,71.6362686157227,280.382232666016,0
259,100.783859123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00097628915682435,69.2150650024414,287.309143066406,0
260,100.786039123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000935635122004896,72.6009140014649,294.236022949219,0
261,100.788219123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000908891786821187,82.2344512939453,298.607604980469,0
262,100.790399123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000910407688934356,77.1381759643555,298.834564208984,0
263,100.792579123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000911923591047525,58.8003845214844,299.0615234375,0
264,100.794759123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000913439493160695,65.1486892700195,299.288482666016,0
265,100.796939123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000905090535525233,74.7491226196289,299.989776611328,0
266,100.799119123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000887158326804638,77.1217803955078,301.065643310547,0
267,100.801299123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000869226176291704,67.5135498046875,302.141510009766,0
268,100.803479123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00085129402577877,52.4266052246094,303.217376708984,0
269,100.805659123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000842090637888759,53.7601661682129,300.893646240234,0
270,100.807839123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000836908351629973,62.8792839050293,297.351379394531,0
271,100.810019123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000831726065371186,65.0094604492188,293.80908203125,0
272,100.812199123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000826543720904738,62.5990104675293,290.266815185547,0
273,100.814379123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000808165757916868,65.8868026733398,288.836242675781,0
274,100.862339123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000324354507029057,49.9197006225586,414.883941650391,0
275,100.864519123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.000316800869768485,77.7107620239258,416.651702880859,0
276,100.923379123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000654859351925552,75.8915634155274,382.845397949219,0
277,100.925559123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000687496096361429,82.291862487793,374.709228515625,0
278,100.927739123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000720132840797305,68.95458984375,366.573089599609,0
279,100.929919123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000745834084227681,59.2262573242188,357.515502929688,0
280,100.932099123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000758377369493246,69.6873092651367,347.056671142578,0
281,100.934279123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000770920712966472,78.5511322021484,336.597869873047,0
282,100.936459123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000783463998232037,73.2311706542969,326.139038085938,0
283,100.938639123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000788499135524035,70.8488159179688,313.894958496094,0
284,100.940819123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000786673685070127,83.647575378418,300.326385498047,0
285,100.942999123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000784848292823881,78.7272796630859,286.757843017578,0
286,100.945179123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000783022842369974,72.3703155517578,273.189270019531,0
287,100.947359123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000810286088380963,73.1220321655274,265.514221191406,0
288,100.949539123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000850021664518863,49.9605751037598,259.788482666016,0
289,100.951719123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000889757182449102,58.8423805236817,254.062744140625,0
290,100.953899123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000929492700379342,75.0804977416992,248.337005615234,0
291,100.956079123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000919273355975747,58.7163925170898,244.703659057617,0
292,100.958259123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00090206548338756,23.611644744873,241.230667114258,0
293,100.973519123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000955105759203434,76.6581649780274,185.111267089844,0
294,100.975699123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000964033999480307,80.4430313110352,175.84033203125,0
295,100.977879123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00097296223975718,81.0614471435547,166.569396972656,0
296,100.980059123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000963719154242426,82.261604309082,157.444839477539,0
297,100.982239123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000928260444197804,77.2765808105469,148.491516113281,0
298,100.984419123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000892801734153181,73.2986602783203,139.538177490234,0
299,100.986599123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000857343024108559,63.9194564819336,130.584854125977,0
300,100.988779123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000884371402207762,65.8641815185547,120.61784362793,0
301,100.990959123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000955408904701471,66.8343887329102,110.076461791992,0
302,100.993139123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00102644646540284,48.1278457641602,99.5350799560547,0
303,100.995319123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00109748402610421,69.2775650024414,88.9936981201172,0
304,100.997499123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00116121477913111,43.7729644775391,82.0732192993164,0
305,100.999679123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00122269010171294,63.2017326354981,75.9709396362305,0
306,101.001859123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00128416554071009,61.8753852844238,69.8686599731445,0
307,101.004039123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00134564086329192,31.5526866912842,63.7663841247559,0
308,101.006219123,22.574626619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00136693078093231,32.079891204834,55.7212028503418,0
309,101.008399123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00138572358991951,39.1126976013184,47.6624336242676,0
310,101.010579123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00140451639890671,39.7578468322754,39.6036643981934,0
311,101.012759123,22.574626619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00142340478487313,1.86687326431274,32.3883361816406,0
312,101.014939123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00144300248939544,5.15691471099854,29.278600692749,0
313,101.017119123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00146260019391775,8.81845188140869,26.1688632965088,0
314,101.019299123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00148219789844006,10.5237846374512,23.0591259002686,0
315,101.021479123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00149302731733769,14.1325798034668,20.3912448883057,0
316,101.023659123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00148302596062422,19.0485801696777,18.5519485473633,0
317,101.025839123,22.574626619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00147302460391074,5.65965700149536,16.7126522064209,0
318,101.028019123,22.574626619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00146302324719727,0.244794264435768,14.8733558654785,0
319,101.030199123,22.574626619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00145262409932911,9.59641238296172e-06,15.0205192565918,0
320,101.032379123,22.574626619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00144178268965334,0.00282092136330903,16.9637393951416,0
321,101.034559123,22.574626619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.00143094127997756,0.0137777719646692,18.9069595336914,0
322,101.036739123,22.574626619,China,CHN,CHN.30_1,"",5,5,8,8,8,0.00142009987030178,0.214473366737366,20.8501796722412,0
323,101.038919123,22.574626619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00138422485906631,8.37009811401367,25.9684638977051,0
324,101.041099123,22.574626619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00133492797613144,5.26489496231079,32.4310874938965,0
325,101.043279123,22.574626619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00128563109319657,6.15456056594849,38.8937110900879,0
326,101.045459123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00123633409384638,31.102617263794,45.3563385009766,0
327,101.047639123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00118154834490269,80.4794235229492,52.9297142028809,0
328,101.049819123,22.574626619,China,CHN,CHN.30_1,"",10,10,10,10,10,0.00112562521826476,81.189697265625,60.6546821594238,0
329,101.051999123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00106970209162682,82.4521789550781,68.3796463012695,0
330,101.400799123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0016678930260241,63.5640907287598,190.043807983398,0
331,101.402979123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00171248416882008,70.8181686401367,187.363693237305,0
332,101.405159123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00174878560937941,51.5870208740234,186.489959716797,0
333,101.407339123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00177516764961183,35.6150131225586,187.373519897461,0
334,101.409519123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00180154968984425,33.9851989746094,188.257064819336,0
335,101.411699123,22.574626619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00182793184649199,5.33749961853027,189.140609741211,0
336,101.413879123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00182797922752798,2.77121877670288,185.57633972168,0
337,101.416059123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00181273382622749,1.8973296880722,179.959701538086,0
338,101.418239123,22.574626619,China,CHN,CHN.30_1,"",5,5,5,5,5,0.001797488424927,30.2712478637695,174.343063354492,0
339,101.420419123,22.574626619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00178224302362651,51.8111572265625,168.726425170898,0
340,101.422599123,22.574626619,China,CHN,CHN.30_1,"",17,17,17,17,17,0.00162254367023706,52.4382476806641,156.331802368164,0
341,101.424779123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00142895895987749,40.9881210327148,142.848709106445,0
342,101.426959123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00123537424951792,53.2301712036133,129.365615844727,0
343,101.429139123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00104178942274302,48.968376159668,115.90544128418,0
344,101.431319123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00123941071797162,25.3004722595215,103.009651184082,0
345,101.433499123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.0014420379884541,25.6908874511719,90.1138687133789,0
346,101.435679123,22.574626619,China,CHN,CHN.30_1,"",16,16,16,16,16,0.00164466514252126,38.8133277893066,77.2180862426758,0
347,101.437859123,22.574626619,China,CHN,CHN.30_1,"",16,16,16,16,16,0.00181284931022674,61.9064979553223,66.0250396728516,0
348,101.440039123,22.574626619,China,CHN,CHN.30_1,"",16,16,16,16,16,0.00180639477912337,34.7069511413574,60.9986305236816,0
349,101.442219123,22.574626619,China,CHN,CHN.30_1,"",16,16,16,16,16,0.00179994036443532,34.9704360961914,55.9722175598145,0
350,101.444399123,22.574626619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00179348583333194,45.0826187133789,50.9458045959473,0
351,101.446579123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00179320806637406,52.403621673584,46.6729278564453,0
352,101.448759123,22.574626619,China,CHN,CHN.30_1,"",3,3,3,3,3,0.00180480838753283,11.7970275878906,43.5602722167969,0
353,100.764239123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000950076384469867,73.2483901977539,231.262054443359,0
354,100.766419123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0010014510480687,76.9556503295899,236.624938964844,0
355,100.768599123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00105282582808286,76.6077194213867,241.987808227539,0
356,100.770779123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0011042004916817,64.9033737182617,247.468338012695,0
357,100.772959123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.0011065995786339,63.9837532043457,257.245452880859,0
358,100.775139123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00110774964559823,63.7689361572266,267.022613525391,0
359,100.777319123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00110889971256256,76.1070327758789,276.799743652344,0
360,100.779499123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00110272772144526,69.336296081543,285.660705566406,0
361,100.781679123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00105586496647447,66.8639221191406,290.947357177734,0
362,100.783859123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00100900232791901,71.9841918945313,296.234039306641,0
363,100.786039123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000962139572948217,66.9635162353516,301.520690917969,0
364,100.788219123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00093096774071455,67.4893417358399,305.102813720703,0
365,100.790399123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000931671587750316,56.1470565795899,305.920257568359,0
366,100.792579123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000932375434786081,67.1093978881836,306.737701416016,0
367,100.794759123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000933079281821847,68.4745178222656,307.555145263672,0
368,100.796939123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000926309789065272,78.8662872314453,309.06689453125,0
369,100.799119123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000912280345801264,80.8222122192383,311.126892089844,0
370,100.801299123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.000898250960744917,79.418830871582,313.186920166016,0
371,100.803479123,22.572536619,China,CHN,CHN.30_1,"",2,2,2,2,2,0.00088422151748091,74.7018203735352,315.246917724609,0
